time_axis
0
0.0000001
0.0000002
0.0000003
0.0000004
0.0000005
0.0000006
0.0000007
0.0000008
0.0000009
0.000001
0.0000011
0.0000012
0.0000012999999999999998
0.0000013999999999999997
0.0000014999999999999996
0.0000015999999999999995
0.0000016999999999999994
0.0000017999999999999993
0.0000018999999999999992
0.000001999999999999999
0.000002099999999999999
0.000002199999999999999
0.0000022999999999999987
0.0000023999999999999986
0.0000024999999999999985
0.0000025999999999999984
0.0000026999999999999983
0.000002799999999999998
0.000002899999999999998
0.000002999999999999998
0.000003099999999999998
0.0000031999999999999977
0.0000032999999999999976
0.0000033999999999999975
0.0000034999999999999974
0.0000035999999999999973
0.000003699999999999997
0.000003799999999999997
0.000003899999999999997
0.000003999999999999997
0.000004099999999999997
0.000004199999999999997
0.000004299999999999997
0.000004399999999999997
0.000004499999999999997
0.000004599999999999997
0.0000046999999999999965
0.000004799999999999996
0.000004899999999999996
0.000004999999999999996
0.000005099999999999996
0.000005199999999999996
0.000005299999999999996
0.000005399999999999996
0.000005499999999999996
0.0000055999999999999955
0.000005699999999999995
0.000005799999999999995
0.000005899999999999995
0.000005999999999999995
0.000006099999999999995
0.000006199999999999995
0.000006299999999999995
0.000006399999999999995
0.0000064999999999999945
0.000006599999999999994
0.000006699999999999994
0.000006799999999999994
0.000006899999999999994
0.000006999999999999994
0.000007099999999999994
0.000007199999999999994
0.000007299999999999994
0.0000073999999999999935
0.000007499999999999993
0.000007599999999999993
0.000007699999999999994
0.000007799999999999995
0.000007899999999999996
0.000007999999999999996
0.000008099999999999997
0.000008199999999999998
0.000008299999999999998
0.0000084
0.0000085
0.0000086
0.000008700000000000001
0.000008800000000000002
0.000008900000000000003
0.000009000000000000004
0.000009100000000000004
0.000009200000000000005
0.000009300000000000006
0.000009400000000000007
0.000009500000000000007
0.000009600000000000008
0.000009700000000000009
0.00000980000000000001
0.00000990000000000001
0.000010000000000000011
